order_id,order_date,country,region,customer,product,crop,quantity,unit_price_eur,revenue_eur,sales_channel,currency,fx_rate_used,unit_price_local,revenue_local
100863,2025-08-22,Polonia,Centro Europa,CampoTerra Srl,AltaResa,Mais,3.0,48772.7,146318.1,Dealer,PLN,4.045536,197311.71,591935.14
100520,2024-03-05,Messico,Nord America,CerealTerra Kft.,AltaResa,Mais,2.0,44883.71,89767.42,Dealer,MXN,17.95075,805696.26,1611392.51
100298,2022-10-20,Sud Africa,Africa,AgriCampo SA,FienoFacile,Foraggio,5.0,31955.83,159779.15,Vendita diretta,ZAR,20.887008,667461.68,3337308.38
100378,2023-01-23,USA,Nord America,FarmCereal SRL,SolePieno,Girasole,2.0,24236.69,48473.38,Dealer,USD,1.003603,24324.01,48648.03
100740,2025-04-16,Canada,,AgriFarm SC,SolePieno,Girasole,1.0,23440.79,23440.79,Dealer,CAD,1.399448,32804.17,32804.17
100424,2023-04-05,Germania,Centro Europa,AgroHarvest SA,AltaResa,Mais,5.0,35305.65,176528.25,Dealer,EUR,1.0,35305.65,176528.25
100055,05-11-2024,Bulgaria,Est Europa,HarvestGrain GmbH,TaglioFlex,Cereali (grano/orzo),4.0,29402.29,117609.16,Dealer,BGN,1.972938,58008.9,232035.58
100278,2025-04-25,Sud Africa,Africa,AgriCampo SA,TaglioFlex,Cereali (grano/orzo),3.0,25498.18,76494.54,Dealer,ZAR,20.726787,528495.35,1585486.04
100893,2024-09-21,Serbia,Est Europa,FarmCampo Srl,TaglioFlex,Cereali (grano/orzo),5.0,26786.63,133933.15,Dealer,RSD,110.69114,2965042.61,14825213.06
100057,05-03-2021,Kazakhstan,Asia Centrale,CerealAgro S.L.,SolePieno,Girasole,3.0,20862.99,62588.97,Dealer,KZT,462.852091,9656478.55,28969435.64
100579,2023-01-21,USA,Nord America,CampoGrain Srl,TaglioFlex,Cereali (grano/orzo),1.0,26145.46,26145.46,Dealer,USD,1.120262,29289.77,29289.77
100110,2025-11-24,Kazakhstan,Asia Centrale,HarvestCereal LLC,GranCampo,Mais,4.0,42096.33,168385.32,Vendita diretta,KZT,479.717409,20194342.36,80777369.42
100211,2021-09-10,Germania,Centro Europa,FarmCampo SA,FienoFacile,Foraggio,5.0,31361.2,156806.0,Dealer,EUR,1.0,31361.2,156806.0
100905,2024-08-15,Russia,Est Europa,AgroCereal GmbH,SolePieno,Girasole,2.0,24395.45,48790.9,Dealer,RUB,92.802888,2263968.21,4527936.43
100313,2024-12-02,Francia,Sud Europa,AgriFarm Kft.,AltaResa,Mais,1.0,37843.68,37843.68,Dealer,EUR,1.0,37843.68,37843.68
100210,02-28-2024,Polonia,Centro Europa,GrainAgro Sp. z o.o.,PrimaRaccolta,Mais,3.0,20756.39,62269.17,Dealer,PLN,4.157999,86305.05,258915.15
101081,2023-08-15,Italia,Sud Europa,HarvestAgri Srl,GranCampo,Mais,2.0,40320.5,80641.0,Dealer,EUR,1.0,40320.5,80641.0
101203,2021-04-26,Turchia,Medio Oriente,HarvestGrain Kft.,PrimaRaccolta,Mais,5.0,21228.33,106141.65,Dealer,TRY,35.557406,754824.35,3774121.74
100219,2024-02-20,Australia,Oceania,FarmTerra LLC,TaglioFlex,Cereali (grano/orzo),3.0,25079.62,75238.86,Dealer,AUD,1.596252,40033.39,120100.18
100581,2022-06-16,Australia,Oceania,GrainFarm LLC,AltaResa,Mais,5.0,46469.8,232349.0,Dealer,AUD,1.59774,74246.66,371233.29
100362,2023-01-15,Germania,Centro Europa,AgroHarvest SA,AltaResa,Mais,2.0,40756.93,81513.86,Dealer,EUR,1.0,40756.93,81513.86
100763,02/05/2021,GERMANIA,Centro Europa,FarmCampo SA,AltaResa,Mais,2.0,40898.02,81796.04,Dealer,EUR,1.0,40898.02,81796.04
100494,2023-02-26,Serbia,Est Europa,CerealFarm GmbH,FienoFacile,Foraggio,2.0,29344.89,58689.78,Dealer,RSD,120.881942,3547267.29,7094534.58
100304,05-Dec-2024,Serbia,Est Europa,FarmAgri SRL,GranCampo,Mais,3.0,38103.83,114311.49,Dealer,RSD,123.83043,4718413.65,14155240.96
100495,06/04/2024,Francia,Sud Europa,AgriFarm Kft.,TaglioFlex,Cereali (grano/orzo),3.0,27126.88,81380.64,Dealer,EUR,1.0,27126.88,81380.64
100428,2025-07-24,GERMANIA,Centro Europa,AgroHarvest SA,GranCampo,Mais,-3.0,39489.84,118469.52,Dealer,EUR,1.0,39489.84,118469.52
101186,2023-01-13,Ucraina,,HarvestCampo Ltd,AltaResa,Mais,4.0,35557.71,142230.84,Dealer,UAH,43.005414,1529174.04,6116696.16
100529,04-22-2021,Canada,Nord America,AgriFarm SC,SolePieno,Girasole,3.0,23462.66,70387.98,Dealer,CAD,1.478923,34699.47,104098.4
100535,2023-12-14,UCRAINA,Est Europa,TerraHarvest SC,FienoFacile,Foraggio,2.0,31971.86,63943.72,Vendita diretta,UAH,43.638282,1395197.04,2790394.09
100887,19/04/2022,Francia,Sud Europa,FarmFarm Kft.,AltaResa,Mais,3.0,42070.25,126210.75,Dealer,EUR,1.0,42070.25,126210.75
100755,24/10/2024,Argentina,Sud America,AgroCampo Srl,FienoFacile,Foraggio,3.0,30223.08,90669.24,Dealer,ARS,1053.506207,31840202.37,95520607.12
100890,12-03-2023,USA,Nord America,FarmCereal SRL,FienoFacile,Foraggio,4.0,30769.25,123077.0,Dealer,USD,1.053128,32403.96,129615.83
100919,2021-04-09,Bulgaria,Est Europa,HarvestGrain GmbH,PrimaRaccolta,Mais,2.0,20934.01,41868.02,Dealer,BGN,1.974308,41330.18,82660.37
100969,2022-10-19,Brasile,Sud America,GrainAgro Ltd,TaglioFlex,Cereali (grano/orzo),2.0,27282.32,54564.64,Vendita diretta,BRL,5.588704,152472.81,304945.62
100829,2022-08-15,Ungheria,Est Europa,FarmAgro Srl,TaglioFlex,Cereali (grano/orzo),2.0,26504.42,53008.84,Dealer,HUF,386.338972,10239690.38,20479380.75
100171,2021-06-05,Polonia,Centro Europa,AgroTerra SC,SolePieno,Girasole,4.0,25399.82,101599.28,Dealer,PLN,4.071835,103423.88,413695.5
100299,2021-01-06,Brasile,Sud America,FarmTerra Sp. z o.o.,PrimaRaccolta,Mais,4.0,21204.65,84818.6,Dealer,BRL,5.507922,116793.56,467174.23
101220,12-02-2021,Bulgaria,Est Europa,TerraAgro Ltd,TaglioFlex,Cereali (grano/orzo),2.0,25172.26,50344.52,Dealer,BGN,1.859935,46818.77,93637.53
100395,2022-05-17,Germania,Centro Europa,AgroHarvest SA,GranCampo,Mais,1.0,35610.59,35610.59,Dealer,EUR,1.0,35610.59,35610.59
100652,02-19-2025,Polonia,Centro Europa,AgroTerra SC,TaglioFlex,Cereali (grano/orzo),3.0,26349.68,79049.04,Vendita diretta,PLN,4.406996,116122.93,348368.8
100584,2023-04-02,Messico,Nord America,CerealCereal LLC,PrimaRaccolta,Mais,2.0,23224.99,46449.98,Dealer,MXN,18.046113,419120.79,838241.59
100383,2024-02-03,Italia,Sud Europa,AgroAgri S.L.,TaglioFlex,Cereali (grano/orzo),2.0,28180.45,56360.9,Vendita diretta,EUR,1.0,28180.45,56360.9
100333,2024-12-08,Germania,Centro Europa,FarmCampo SA,FienoFacile,Foraggio,,31348.45,62696.9,Dealer,EUR,1.0,31348.45,62696.9
100462,02-15-2022,Sud Africa,Africa,AgriCampo SA,AltaResa,Mais,2.0,46103.31,92206.62,Dealer,ZAR,19.119581,881475.97,1762951.94
100478,2023-10-02,Serbia,Est Europa,FarmAgri SRL,AltaResa,Mais,4.0,41913.97,167655.88,Dealer,RSD,112.761173,4726268.42,18905073.69
100523,04-25-2024,Serbia,Est Europa,FarmCampo Srl,GranCampo,Mais,4.0,38221.73,152886.92,Dealer,RSD,109.309876,4178012.57,16712050.27
100234,08-06-2024,Ucraina,Est Europa,HarvestCampo Ltd,TaglioFlex,Cereali (grano/orzo),3.0,27157.85,81473.55,Dealer,UAH,43.419337,1179175.84,3537527.52
100873,2025-06-21,Ungheria,Est Europa,FarmAgro Sp. z o.o.,FienoFacile,Foraggio,2.0,30603.83,61207.66,Dealer,HUF,382.186186,11696361.06,23392722.13
100200,2023-05-27,Spagna,Sud Europa,FarmGrain SC,PrimaRaccolta,Mais,2.0,21305.3,42610.6,Dealer,EUR,1.0,21305.3,42610.6
101170,03-11-2023,Germania,Centro Europa,AgroHarvest SA,SolePieno,Girasole,4.0,23238.78,92955.12,Dealer,EUR,1.0,23238.78,92955.12
100248,2025-07-14,Kazakhstan,Asia Centrale,AgriTerra Kft.,FienoFacile,Foraggio,3.0,30950.95,92852.85,Vendita diretta,KZT,484.00095,14980289.2,44940867.61
101088,11/06/2023,Spagna,Sud Europa,HarvestCampo S.L.,GranCampo,Mais,2.0,37754.86,75509.72,Dealer,EUR,1.0,37754.86,75509.72
100595,04-Nov-2025,USA,Nord America,AgroCampo S.L.,AltaResa,Mais,1.0,,47143.78,Dealer,USD,1.139679,53728.78,53728.78
100011,2025-02-08,SERBIA,Est Europa,CerealFarm GmbH,TaglioFlex,Cereali (grano/orzo),2.0,29197.39,58394.78,Dealer,RSD,112.277481,3278209.4,6556418.8
100148,01-08-2023,Australia,,FarmCereal SC,AltaResa,Mais,2.0,42485.67,84971.34,Dealer,AUD,1.667095,70827.65,141655.3
100539,07-07-2023,Bulgaria,Est Europa,TerraAgro Ltd,FienoFacile,Foraggio,5.0,34915.44,174577.2,Dealer,BGN,1.945033,67911.68,339558.42
101034,2021-02-25,Bulgaria,Est Europa,TerraAgro Ltd,AltaResa,Mais,1.0,44151.95,44151.95,Dealer,BGN,1.870845,82601.45,82601.45
100819,11-24-2022,Italia,Sud Europa,FarmFarm GmbH,PrimaRaccolta,Mais,5.0,20405.54,102027.7,Dealer,EUR,1.0,20405.54,102027.7
100345,2021-12-17,Bulgaria,Est Europa,HarvestGrain GmbH,SolePieno,Girasole,4.0,24105.31,96421.24,Dealer,BGN,1.978578,47694.24,190776.94
100507,2023-10-06,Ungheria,Est Europa,FarmTerra SA,PrimaRaccolta,Mais,2.0,20581.52,41163.04,Dealer,HUF,401.445215,8262352.72,16524705.44
100164,18-May-2025,Turchia,Medio Oriente,TerraAgri SA,GranCampo,Mais,4.0,,173931.76,Dealer,TRY,36.577191,1590483.8,6361935.21
100781,2025-06-07,Ucraina,Est Europa,HarvestCampo Ltd,AltaResa,Mais,4.0,38851.69,155406.76,Dealer,UAH,46.287641,1798353.08,7193412.32
100534,08/03/2021,Polonia,Centro Europa,GrainAgro Sp. z o.o.,FienoFacile,Foraggio,1.0,30564.37,30564.37,Dealer,PLN,4.088072,124949.35,124949.35
100681,2025-04-18,Argentina,Sud America,FarmFarm Srl,TaglioFlex,Cereali (grano/orzo),6.0,23030.23,138181.38,Dealer,ARS,1101.401834,25365537.56,152193225.36
100732,07-10-2025,Sud Africa,Africa,AgriCampo SA,TaglioFlex,Cereali (grano/orzo),2.0,28364.75,56729.5,Dealer,ZAR,18.459572,523601.14,1047202.29
101170,03-11-2023,Germania,Centro Europa,AgroHarvest SA,SolePieno,Girasole,4.0,23238.78,92955.12,Dealer,EUR,1.0,23238.78,92955.12
100448,2022-05-06,Messico,Nord America,CerealCereal LLC,PrimaRaccolta,Mais,5.0,21747.83,108739.15,Dealer,MXN,18.607202,404666.27,2023331.33
100406,2025-05-21,Sud Africa,Africa,AgriCampo SA,FienoFacile,Foraggio,5.0,33235.01,166175.05,Dealer,ZAR,20.051864,666423.9,3332119.5
100245,2022-07-26,Ungheria,Est Europa,FarmTerra SA,FienoFacile,Foraggio,3.0,32705.19,98115.57,Dealer,HUF,401.722229,13138401.83,39415205.48
100429,2022-08-09,USA,Nord America,FarmCereal SRL,PrimaRaccolta,Mais,1.0,23702.13,23702.13,Dealer,USD,0.998559,23667.98,23667.98
100815,2025-07-20,Ungheria,Est Europa,FarmTerra SA,AltaResa,Mais,5.0,45500.21,227501.05,Dealer,HUF,396.957895,18061667.58,90308337.92
100136,2023-07-26,Messico,Nord America,CerealCereal LLC,PrimaRaccolta,Mais,2.0,18759.29,37518.58,Dealer,MXN,19.090325,358120.94,716241.89
100328,2024-04-18,FRANCIA,Sud Europa,FarmFarm Kft.,SolePieno,Girasole,1.0,24492.69,24492.69,Dealer,EUR,1.0,24492.69,24492.69
100746,2022-12-13,Italia,Sud Europa,HarvestAgri Srl,AltaResa,Mais,3.0,,136751.31,Dealer,EUR,1.0,45583.77,136751.31
100651,22-Oct-2025,Brasile,Sud America,FarmTerra Sp. z o.o.,AltaResa,Mais,1.0,41282.4,41282.4,Dealer,BRL,5.662396,233757.3,233757.3
101139,05-26-2024,Sud Africa,Africa,AgriCampo SA,SolePieno,Girasole,6.0,25178.51,151071.06,Dealer,ZAR,20.613689,519021.97,3114131.85
100920,2025-07-25,Canada,Nord America,AgriFarm SC,FienoFacile,Foraggio,4.0,33564.7,134258.8,Dealer,CAD,1.498277,50289.22,201156.87
101215,2021-11-11,Francia,Sud Europa,AgriFarm Kft.,TaglioFlex,Cereali (grano/orzo),6.0,25587.34,153524.04,Dealer,EUR,1.0,25587.34,153524.04
100399,2024-05-14,Kazakhstan,Asia Centrale,CerealAgro S.L.,SolePieno,Girasole,2.0,25012.16,50024.32,Dealer,KZT,502.309129,12563836.3,25127672.61
100332,2021-12-07,Russia,Est Europa,GrainAgro Srl,PrimaRaccolta,Mais,1.0,20098.3,20098.3,Vendita diretta,RUB,96.814319,1945803.23,1945803.23
100159,2025-03-20,Australia,Oceania,HarvestFarm SA,SolePieno,Girasole,2.0,24880.24,49760.48,Dealer,AUD,1.699829,42292.15,84584.31
100141,2024-02-23,Serbia,Est Europa,FarmCampo Srl,FienoFacile,Foraggio,3.0,30559.39,91678.17,Dealer,RSD,117.794333,3599722.96,10799168.89
100260,2023-09-24,Polonia,Centro Europa,GrainAgro Sp. z o.o.,PrimaRaccolta,Mais,2.0,21829.49,43658.98,Vendita diretta,PLN,4.48766,97963.33,195926.66
100340,16-Mar-2025,Turchia,Medio Oriente,HarvestGrain Kft.,GranCampo,Mais,4.0,38416.62,153666.48,Vendita diretta,TRY,33.329716,1280415.03,5121660.14
100995,2024-05-06,Francia,Sud Europa,FarmFarm Kft.,GranCampo,Mais,4.0,39101.23,156404.92,Dealer,EUR,1.0,39101.23,156404.92
100702,2022-02-16,Sud Africa,Africa,AgriFarm SA,PrimaRaccolta,Mais,2.0,18769.75,37539.5,Dealer,ZAR,21.115475,396332.19,792664.37
101106,2022-12-09,Serbia,Est Europa,GrainHarvest S.L.,AltaResa,Mais,5.0,39737.49,198687.45,Dealer,RSD,119.561377,4751069.02,23755345.11
100425,2022-12-03,Polonia,Centro Europa,AgroTerra SC,FienoFacile,Foraggio,2.0,31720.4,63440.8,Dealer,PLN,4.332766,137437.07,274874.14
100945,10-Mar-2021,Polonia,Centro Europa,CampoTerra Srl,AltaResa,Mais,7.0,40320.16,282241.12,Dealer,PLN,4.333809,174739.87,1223179.11
100066,2023-07-28,Serbia,Est Europa,,AltaResa,Mais,1.0,41302.07,41302.07,Dealer,RSD,125.760987,5194189.09,5194189.09
100414,2023-12-28,Spagna,Sud Europa,FarmGrain SC,FienoFacile,Foraggio,2.0,33154.13,66308.26,Dealer,EUR,1.0,33154.13,66308.26
100779,2025-09-05,Brasile,Sud America,HarvestFarm Kft.,SolePieno,Girasole,3.0,24476.7,73430.1,Dealer,BRL,5.186619,126951.32,380853.95
101108,14-Jan-2025,Sud Africa,Africa,AgriCampo SA,AltaResa,Mais,5.0,44723.86,223619.3,Vendita diretta,ZAR,20.687504,925225.03,4626125.16
100097,2025-04-19,Italia,Sud Europa,AgroAgri S.L.,AltaResa,Mais,2.0,40454.28,80908.56,Vendita diretta,EUR,1.0,40454.28,80908.56
100310,2021-06-18,Brasile,Sud America,GrainAgro Ltd,TaglioFlex,Cereali (grano/orzo),5.0,28850.14,144250.7,Dealer,BRL,5.665177,163441.15,817205.75
101079,2024-03-09,Spagna,Sud Europa,TerraAgri GmbH,FienoFacile,Foraggio,3.0,31008.42,93025.26,Dealer,EUR,1.0,31008.42,93025.26
100627,08-24-2021,USA,Nord America,CerealAgri SC,FienoFacile,Foraggio,4.0,30481.56,121926.24,Dealer,USD,1.141783,34803.33,139213.31
100157,10-20-2023,Canada,Nord America,AgriFarm SC,AltaResa,Mais,3.0,43735.41,131206.23,Dealer,CAD,1.580663,69130.94,207392.83
100725,2021-02-05,Canada,Nord America,AgriFarm SC,TaglioFlex,Cereali (grano/orzo),5.0,27373.0,136865.0,Dealer,CAD,1.496499,40963.67,204818.34
100610,06-13-2024,Ucraina,Est Europa,TerraHarvest SC,FienoFacile,Foraggio,2.0,26345.78,52691.56,Vendita diretta,UAH,43.916473,1157013.74,2314027.47
101133,26/02/2021,Sud Africa,Africa,AgriCampo SA,GranCampo,Mais,3.0,35326.34,105979.02,Dealer,ZAR,21.092718,745128.53,2235385.58
100504,27/05/2023,Turchia,Medio Oriente,TerraCampo SA,AltaResa,Mais,4.0,41807.29,167229.16,Dealer,TRY,37.774369,1579244.0,6316976.0
101064,2023-04-19,Serbia,Est Europa,CerealFarm GmbH,GranCampo,Mais,4.0,41183.63,164734.52,Vendita diretta,RSD,119.477153,4920502.86,19682011.45
101051,2023-02-16,Polonia,Centro Europa,GrainAgro Sp. z o.o.,TaglioFlex,Cereali (grano/orzo),3.0,28195.31,84585.93,Dealer,PLN,4.195515,118293.85,354881.54
100381,2025-07-19,Serbia,Est Europa,GrainHarvest S.L.,SolePieno,Girasole,1.0,24345.55,24345.55,Dealer,RSD,115.228835,2805309.36,2805309.36
100934,08-18-2021,Kazakhstan,Asia Centrale,HarvestCereal LLC,FienoFacile,Foraggio,4.0,27376.39,109505.56,Dealer,KZT,485.709981,13296985.87,53187943.47
100536,2023-04-22,Canada,Nord America,AgroAgro LLC,PrimaRaccolta,Mais,3.0,18650.76,55952.28,Dealer,CAD,1.497176,27923.47,83770.41
100283,2022-05-09,Bulgaria,Est Europa,HarvestGrain GmbH,SolePieno,Girasole,5.0,25998.31,129991.55,Dealer,BGN,1.863756,48454.51,242272.53
101218,2025-03-11,USA,Nord America,CerealAgri SC,FienoFacile,Foraggio,3.0,33613.97,100841.91,Dealer,USD,1.087886,36568.17,109704.5
100410,2022-02-08,Bulgaria,Est Europa,TerraAgro Ltd,FienoFacile,Foraggio,3.0,31929.43,95788.29,Dealer,BGN,1.962566,62663.61,187990.84
101055,06-17-2024,Romania,Est Europa,CampoCampo Ltd,PrimaRaccolta,Mais,2.0,19582.63,39165.26,Dealer,RON,5.184715,101530.36,203060.71
101069,2023-06-14,Russia,Est Europa,GrainAgro Srl,GranCampo,Mais,2.0,41598.37,83196.74,Dealer,RUB,99.162582,4125001.78,8250003.55
100585,10-15-2021,Kazakhstan,Asia Centrale,AgriTerra Kft.,TaglioFlex,Cereali (grano/orzo),3.0,24619.18,73857.54,Vendita diretta,KZT,467.51954,11509947.71,34529843.13
100574,2021-11-12,Australia,Oceania,GrainFarm LLC,PrimaRaccolta,Mais,1.0,22612.81,22612.81,Dealer,AUD,1.557162,35211.81,35211.81
100926,2023-05-25,Spagna,Sud Europa,,FienoFacile,Foraggio,1.0,32071.23,32071.23,Dealer,EUR,1.0,32071.23,32071.23
100179,2025-03-23,USA,Nord America,CerealAgri SC,GranCampo,Mais,4.0,43255.83,173023.32,Dealer,USD,1.136841,49175.0,196700.0
100994,08-16-2022,Ucraina,Est Europa,TerraHarvest SC,GranCampo,Mais,3.0,36436.14,109308.42,Vendita diretta,UAH,42.940623,1564590.55,4693771.65
100968,06-06-2025,Serbia,Est Europa,GrainHarvest S.L.,PrimaRaccolta,Mais,3.0,22179.13,66537.39,Dealer,RSD,124.586168,2763212.82,8289638.45
100287,04-09-2025,Messico,Nord America,CerealTerra Kft.,GranCampo,Mais,1.0,42925.23,42925.23,Dealer,MXN,19.247265,826193.28,826193.28
100391,2022-04-15,Argentina,Sud America,AgroCampo Srl,GranCampo,Mais,4.0,39291.14,157164.56,Dealer,ARS,993.023564,39017027.88,156068111.51
100865,2021-09-11,Francia,Sud Europa,AgriFarm Kft.,FienoFacile,Foraggio,2.0,30506.38,61012.76,Vendita diretta,EUR,1.0,30506.38,61012.76
100089,06-Mar-2021,Romania,Est Europa,GrainCampo GmbH,FienoFacile,Foraggio,3.0,30343.96,91031.88,Dealer,RON,4.969093,150781.96,452345.88
100808,2024-03-17,Kazakhstan,Asia Centrale,CerealAgro S.L.,FienoFacile,Foraggio,3.0,31170.51,93511.53,Dealer,KZT,439.128305,13687853.22,41063559.67
101006,2024-04-11,Spagna,Sud Europa,HarvestCampo S.L.,SolePieno,Girasole,4.0,21233.27,84933.08,Dealer,EUR,1.0,21233.27,84933.08
100900,18/05/2024,Serbia,Est Europa,FarmCampo Srl,FienoFacile,Foraggio,5.0,31489.9,157449.5,Dealer,RSD,117.08243,3686914.01,18434570.06
100491,2021-10-16,Australia,Oceania,FarmCereal SC,GranCampo,Mais,2.0,40140.2,80280.4,Dealer,AUD,1.724867,69236.51,138473.01
101043,2021-04-13,Francia,Sud Europa,AgriFarm Kft.,AltaResa,Mais,3.0,38767.04,116301.12,Dealer,EUR,1.0,38767.04,116301.12
101128,2025-08-06,Sud Africa,Africa,AgriCampo SA,AltaResa,Mais,2.0,43549.08,87098.16,Vendita diretta,ZAR,20.918329,910973.98,1821947.97
100291,2021-04-25,Ucraina,Est Europa,CerealFarm Kft.,PrimaRaccolta,Mais,4.0,21828.95,87315.8,Dealer,UAH,44.305357,967139.42,3868557.69
100286,2021-01-12,Polonia,Centro Europa,GrainAgro Sp. z o.o.,PrimaRaccolta,Mais,3.0,19099.08,57297.24,Dealer,PLN,4.196632,80151.81,240455.43
101208,2023-09-03,Canada,Nord America,AgroAgro LLC,GranCampo,Mais,4.0,36230.83,144923.32,Dealer,CAD,1.477808,53542.21,214168.84
101113,06-03-2024,Turchia,Medio Oriente,HarvestAgro Sp. z o.o.,SolePieno,Girasole,3.0,23014.39,69043.17,Dealer,TRY,35.498754,816982.17,2450946.51
100267,2021-05-14,Messico,Nord America,CerealCereal LLC,PrimaRaccolta,Mais,2.0,21345.74,42691.48,Vendita diretta,MXN,18.776967,400808.26,801616.51
100060,2023-12-08,Argentina,Sud America,AgroCampo Srl,AltaResa,Mais,5.0,47419.64,237098.2,Dealer,ARS,1022.204968,48472591.59,242362957.94
101204,2023-01-10,Sud Africa,Africa,AgriFarm SA,TaglioFlex,Cereali (grano/orzo),1.0,24431.62,24431.62,Dealer,ZAR,20.327536,496634.64,496634.64
100372,24/12/2023,Ungheria,Est Europa,FarmAgro Sp. z o.o.,TaglioFlex,Cereali (grano/orzo),5.0,,137432.2,Dealer,HUF,415.736056,11427104.16,57135520.8
100788,2023-02-03,Ucraina,Est Europa,TerraHarvest SC,  TaglioFlex ,Cereali (grano/orzo),3.0,25758.62,77275.86,Dealer,UAH,45.017142,1159579.45,3478738.36
100756,2023-07-02,Kazakhstan,Asia Centrale,,PrimaRaccolta,Mais,2.0,20235.64,40471.28,Dealer,KZT,476.497572,9642233.33,19284466.66
100366,09/05/2022,Ungheria,Est Europa,FarmTerra SA,FienoFacile,Foraggio,3.0,32406.77,97220.31,Dealer,HUF,387.823805,12568116.85,37704350.55
100715,2022-05-28,Italia,Sud Europa,AgroAgro SC,GranCampo,Mais,2.0,36246.69,72493.38,Dealer,EUR,1.0,36246.69,72493.38
101189,2023-03-24,Argentina,Sud America,FarmFarm Srl,SolePieno,Girasole,3.0,26014.89,78044.67,Vendita diretta,ARS,1033.801749,26894238.78,80682716.35
100630,18/01/2021,USA,Nord America,FarmCereal SRL,PrimaRaccolta,Mais,3.0,20108.15,60324.45,Dealer,USD,1.089127,21900.33,65700.99
101145,04-03-2025,Sud Africa,Africa,AgriFarm SA,PrimaRaccolta,Mais,3.0,19260.91,57782.73,Dealer,ZAR,20.292734,390856.52,1172569.57
100896,01-05-2021,Polonia,Centro Europa,AgroTerra SC,GranCampo,Mais,3.0,32632.81,97898.43,Vendita diretta,PLN,4.330698,141322.85,423968.54
100678,2023-03-14,Kazakhstan,Asia Centrale,AgriTerra Kft.,FienoFacile,Foraggio,2.0,36843.88,73687.76,Dealer,KZT,478.167086,17617530.74,35235061.47
100986,2021-05-16,Messico,Nord America,CerealTerra Kft.,SolePieno,Girasole,3.0,24389.49,73168.47,Dealer,MXN,18.064766,440590.43,1321771.29
100416,2022-05-19,Ucraina,Est Europa,TerraHarvest SC,PrimaRaccolta,Mais,3.0,22789.22,68367.66,Dealer,UAH,45.616664,1039568.19,3118704.57
100901,2023-05-04,Francia,Sud Europa,,SolePieno,Girasole,2.0,22361.39,44722.78,Vendita diretta,EUR,1.0,22361.39,44722.78
100084,2024-08-16,Messico,Nord America,CerealCereal LLC,AltaResa,Mais,1.0,42720.2,42720.2,Dealer,MXN,18.124862,774297.73,774297.73
100130,2021-11-20,Sud Africa,Africa,AgriCampo SA,FienoFacile,Foraggio,2.0,29201.97,58403.94,Vendita diretta,ZAR,20.052961,585585.97,1171171.93
100753,25/06/2023,Messico,Nord America,CerealCereal LLC,AltaResa,Mais,1.0,41339.25,41339.25,Dealer,MXN,19.276043,796857.16,796857.16
101237,15/05/2022,Italia,Sud Europa,AgroAgri S.L.,AltaResa,Mais,3.0,44336.13,133008.39,Dealer,EUR,1.0,44336.13,133008.39
101178,2025-07-14,Serbia,Est Europa,GrainHarvest S.L.,GranCampo,Mais,3.0,39518.4,118555.2,Dealer,RSD,120.016347,4742854.01,14228562.02
100629,2024-12-13,Sud Africa,Africa,AgriCampo SA,GranCampo,Mais,4.0,37756.98,151027.92,Dealer,ZAR,21.271371,803142.73,3212570.92
100261,2021-05-11,Polonia,Centro Europa,CampoTerra Srl,PrimaRaccolta,Mais,4.0,20837.22,83348.88,Dealer,PLN,4.031369,84002.52,336010.09
100597,2025-05-25,USA,Nord America,CerealAgri SC,SolePieno,Girasole,1.0,22683.27,22683.27,Dealer,USD,1.050169,23821.27,23821.27
100611,2023-02-07,Russia,Est Europa,AgroCereal GmbH,SolePieno,Girasole,999.0,22075.5,88302.0,Vendita diretta,RUB,92.655579,2045418.23,8181672.94
100992,2025-05-11,Brasile,Sud America,CampoGrain Kft.,FienoFacile,Foraggio,3.0,31334.28,94002.84,Dealer,BRL,5.390848,168918.34,506755.02
100623,2023-10-17,Ucraina,Est Europa,HarvestCampo Ltd,AltaResa,Mais,3.0,40800.18,122400.54,Dealer,UAH,42.77281,1745138.35,5235415.04
100139,2023-06-19,Canada,Nord America,AgroAgro LLC,PrimaRaccolta,Mais,1.0,20434.7,20434.7,Vendita diretta,CAD,1.434604,29315.7,29315.7
100293,2024-12-26,Ungheria,Est Europa,FarmTerra SA,AltaResa,Mais,1.0,43626.04,43626.04,Dealer,HUF,368.251282,16065345.16,16065345.16
101038,2022-08-10,Sud Africa,Africa,AgriFarm SA,AltaResa,Mais,4.0,36743.09,146972.36,Vendita diretta,ZAR,21.388815,785891.15,3143564.62
100440,2024-04-04,Serbia,Est Europa,FarmAgri SRL,AltaResa,Mais,3.0,41457.99,124373.97,Dealer,RSD,114.990866,4767290.17,14301870.52
100142,2021-02-10,Germania,Centro Europa,AgroHarvest SA,GranCampo,Mais,2.0,38740.92,77481.84,Dealer,EUR,1.0,38740.92,77481.84
100803,05-18-2025,Germania,Centro Europa,FarmCampo SA,PrimaRaccolta,Mais,4.0,21351.08,85404.32,Dealer,EUR,1.0,21351.08,85404.32
100483,08/01/2021,Ungheria,Est Europa,FarmAgro Sp. z o.o.,TaglioFlex,Cereali (grano/orzo),4.0,31267.35,125069.4,Dealer,HUF,391.185652,12231338.7,48925354.78
100468,2022-01-05,Polonia,Centro Europa,CampoTerra Srl,AltaResa,Mais,5.0,42673.21,213366.05,Vendita diretta,PLN,4.281544,182707.23,913536.13
